Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Vol,MA5,MA10,DIF,MACD9,OSC,K,D,S_P500,SOXX,ADR,TaiwanAll
2017/3/30,192.5,193,190.5,191.5,192.6,192.8,189.25,186.21,30717,30334,28716,1.81,1.61,0.2,59.35%,72.56%,2361.13,1006.49,32.93,9848.15
2017/3/31,191,192,189,189,191.9,192.55,189.5,186.36,33997,33589,28246,1.54,1.6,-0.06,39.57%,61.57%,2368.06,1011.81,33.07,9811.52
2017/4/5,189.5,193,189.5,193,191.9,192.7,189.98,186.54,45116,36638,31104,1.5,1.58,-0.08,48.60%,57.24%,2362.72,1011.4,32.84,9949.48
2017/4/6,193,193,191,191.5,191.3,192.35,190.28,186.73,17417,32217,29480,1.42,1.55,-0.12,46.29%,53.59%,2352.95,993.53,32.900002,9897.8
2017/4/7,192,192,188.5,191,191.2,192.1,190.48,186.89,19066,29263,28610,1.25,1.49,-0.23,43.68%,50.29%,2357.49,994.69,32.860001,9873.37
2017/4/10,191,191.5,189.5,190,190.9,191.75,190.75,187.01,17389,26597,28465,1.08,1.41,-0.33,36.81%,45.80%,2355.54,999.35,32.869999,9882.54
2017/4/11,190,191,189,191,191.3,191.6,191.13,187.14,9789,21755,27672,0.95,1.31,-0.37,37.36%,42.99%,2357.16,991.62,32.52,9832.42
2017/4/12,190.5,191.5,190,191,190.9,191.4,191.35,187.27,17418,16216,26427,0.87,1.23,-0.36,38.80%,41.59%,2353.78,983.34,32.400002,9817.68
2017/4/13,189.5,192,189.5,191.5,190.9,191.1,191.63,187.39,14796,15692,23954,0.81,1.14,-0.33,48.09%,43.76%,2344.93,966.55,32.279999,9836.68
2017/4/14,189.5,189.5,188,189,190.5,190.85,191.75,187.48,31318,18142,23702,0.58,1.03,-0.45,38.72%,42.08%,2328.95,960.01,31.83,9732.93
2017/4/17,189,189,187.5,187.5,190,190.45,191.63,187.53,17112,18087,22342,0.31,0.89,-0.57,25.82%,36.66%,2328.95,960.01,31.83,9716.4
2017/4/18,188,189.5,187.5,188,189.4,190.35,191.45,187.63,28733,21875,21815,0.13,0.73,-0.61,20.24%,31.19%,2349.01,972.56,32.029999,9746.56
2017/4/19,187.5,187.5,186.5,186.5,188.5,189.7,191.2,187.67,31171,24626,20421,-0.14,0.56,-0.7,13.49%,25.29%,2342.19,976.67,31.790001,9639.94
2017/4/20,186.5,188,186.5,187,187.6,189.25,190.8,187.76,32697,28206,21949,-0.31,0.39,-0.7,12.03%,20.87%,2338.17,982.05,31.610001,9632.69
2017/4/21,187.5,190,187.5,190,187.8,189.15,190.63,187.93,19034,25749,21946,-0.27,0.25,-0.52,29.23%,23.66%,2355.84,997.55,31.790001,9717.41
2017/4/24,191,191.5,188.5,190,188.3,189.15,190.45,188.08,29573,28242,23164,-0.18,0.17,-0.35,40.70%,29.34%,2348.69,992.94,32.080002,9717.95
2017/4/25,190.5,192,189.5,192,189.1,189.25,190.43,188.27,31953,28886,25381,0,0.13,-0.13,60.47%,39.71%,2374.15,1007.8,32.700001,9841.71
2017/4/26,192,192,190.5,191,190,189.25,190.33,188.44,31120,28875,26751,0.12,0.13,-0.01,67.58%,49.00%,2388.61,1017.81,33.07,9856.45
2017/4/27,192,193,190.5,193,191.2,189.4,190.25,188.64,35813,29499,28852,0.32,0.17,0.15,78.39%,58.80%,2387.45,1009.16,33,9860.62
2017/4/28,193.5,194.5,193,194.5,192.1,189.95,190.4,188.8,38381,33368,29559,0.6,0.26,0.35,85.59%,67.73%,2388.77,1023.29,33.02,9872
2017/5/2,198.5,199,195.5,196.5,193.4,190.85,190.65,188.98,45852,36624,32433,1.04,0.41,0.63,83.73%,73.06%,2384.2,1005.53,33.07,9941.27
2017/5/3,198,198.5,197,198,194.6,191.85,191.1,189.21,27241,35681,32284,1.45,0.62,0.83,86.49%,77.54%,2391.17,1004.62,33.93,9955.33
2017/5/4,198.5,199,197,198,196,193,191.35,189.43,22194,33896,31386,1.77,0.85,0.92,88.09%,81.06%,2388.13,1008.05,34.290001,9967.64
2017/5/5,197,198.5,197,197.5,196.9,194.05,191.65,189.65,17618,30257,29878,1.97,1.07,0.89,87.30%,83.14%,2389.52,1006.83,34.139999,9899.94
2017/5/8,199,202.5,199,202.5,198.5,195.3,192.23,189.95,39591,30499,31934,2.42,1.34,1.07,91.53%,85.94%,2399.29,1011.03,34.419998,9937.25
2017/5/9,205.5,207,203.5,203.5,199.9,196.65,192.9,190.28,48285,30986,33805,2.96,1.67,1.3,87.28%,86.39%,2399.38,1007.16,34.98,9915.48
2017/5/10,204,206,204,205.5,201.4,198,193.63,190.64,31076,31753,33717,3.43,2.02,1.41,88.49%,87.09%,2396.92,1017.5,35.41,9968.32
2017/5/11,204.5,208.5,204,207.5,203.3,199.65,194.45,191.01,44286,36171,35034,3.88,2.39,1.49,90.18%,88.12%,2399.63,1038.92,35.41,10001.48
2017/5/12,205,207,205,206,205,200.95,195.18,191.32,25507,37749,34003,4.12,2.74,1.38,87.04%,87.76%,2394.44,1042.43,35.560001,9986.82
2017/5/15,204,206,204,206,205.7,202.1,196.03,191.63,25922,35015,32757,4.22,3.03,1.19,84.11%,86.54%,2390.9,1045.24,35.369999,10036.82
2017/5/16,205,205,203.5,204.5,205.9,202.9,196.88,191.88,36605,32679,31833,4.16,3.26,0.9,77.82%,83.63%,2402.32,1061.05,35.060001,10031.49
2017/5/17,203,204,203,204,205.6,203.5,197.68,192.13,22606,30985,31369,4.02,3.41,0.61,72.17%,79.81%,2400.67,1076.85,35.029999,10013.67
2017/5/18,202.5,204,201.5,203.5,204.8,204.05,198.53,192.37,22490,26626,31399,3.81,3.49,0.32,63.90%,74.51%,2357.03,1029.83,34.419998,9969.45
2017/5/19,203.5,204.5,202.5,203,204.2,204.6,199.33,192.59,17163,24957,31353,3.62,3.52,0.1,49.74%,66.25%,2365.72,1049.29,34.900002,9947.62
2017/5/22,203.5,205,203,205,204,204.85,200.08,192.84,17420,23257,29136,3.52,3.52,0,49.83%,60.78%,2381.73,1060.77,35.200001,9997.26
2017/5/23,205,207,204.5,205,204.1,205,200.83,193.09,23028,20541,26610,3.48,3.51,-0.03,49.89%,57.15%,2394.02,1072.3,35.400002,10007.84
2017/5/24,205,206,205,205.5,204.4,205,201.5,193.38,18308,19682,25334,3.41,3.49,-0.08,57.50%,57.27%,2398.42,1067.94,35.400002,10044.42
2017/5/25,206,207,205.5,207,205.1,204.95,202.3,193.68,26089,20402,23514,3.41,3.48,-0.06,71.67%,62.07%,2404.39,1074.85,35.52,10108.49
2017/5/26,205,207,205,207,205.9,205.05,203,193.98,32977,23564,24261,3.37,3.45,-0.09,81.11%,68.41%,2415.07,1080.75,35.57,10101.95
2017/5/31,206.5,207,203,203,205.5,204.75,203.43,194.27,67935,33667,28462,3.09,3.38,-0.29,63.16%,66.66%,2415.82,1084.85,35.509998,10040.72
2017/6/1,205,207,204.5,207,205.9,205,203.95,194.62,29624,34987,27764,3.03,3.31,-0.28,75.44%,69.59%,2411.8,1091.42,35.360001,10087.42
2017/6/2,208.5,209,207.5,209,206.6,205.5,204.5,195.03,23265,35978,27830,3.12,3.27,-0.15,83.63%,74.27%,2430.06,1092.55,35.889999,10152.53
2017/6/3,209,209,208,209,207,206.05,205.05,195.46,1535,31067,25734,3.17,3.25,-0.08,89.09%,79.21%,2439.07,1103.4,36.18,10158.15
2017/6/5,209.5,212,209,212,208,206.95,205.78,195.9,22545,28981,26273,3.38,3.28,0.1,92.72%,83.71%,2439.07,1103.4,36.18,10226.84
2017/6/6,210.5,211.5,210.5,210.5,209.5,207.5,206.18,196.29,15382,18470,26069,3.46,3.31,0.14,89.59%,85.67%,2436.1,1106.22,36.389999,10206.18
2017/6/7,212,212.5,210,211.5,210.4,208.15,206.58,196.74,34729,19491,27239,3.53,3.36,0.17,89.55%,86.97%,2429.33,1110.08,36.43,10209.99
2017/6/8,212,213,211.5,213,211.2,208.9,206.95,197.23,21654,19169,27574,3.65,3.41,0.23,93.04%,88.99%,2433.14,1118.3,36.459999,10225.78
2017/6/9,214.5,215,212,212,211.8,209.4,207.18,197.66,35190,25900,28484,3.71,3.47,0.23,87.02%,88.33%,2433.79,1138.25,36.830002,10199.65
2017/6/12,207,210,207,207.5,210.9,209.45,207.25,198.02,63112,34013,31497,3.33,3.44,-0.11,67.54%,81.40%,2431.77,1090.05,35.790001,10109.96
2017/6/13,207,208.5,206.5,208,210.4,209.95,207.35,198.38,49983,40934,29702,2.98,3.35,-0.37,50.91%,71.24%,2429.39,1084.44,35.240002,10128.15
2017/6/14,208.5,209.5,206,207,209.5,209.95,207.48,198.66,39084,41805,30648,2.64,3.21,-0.57,37.64%,60.04%,2440.35,1091.35,35.560001,10072.46
2017/6/15,207.5,208,207,208,208.5,209.85,207.68,198.93,19486,41371,30270,2.38,3.04,-0.67,32.50%,50.86%,2437.92,1079.82,35.650002,10088.35
2017/6/16,207.5,212,207,211.5,208.4,210.1,208.08,199.27,32857,40904,33402,2.36,2.91,-0.55,42.04%,47.92%,2432.46,1070.76,35.439999,10156.73
2017/6/19,211,213,210.5,213,209.5,210.2,208.58,199.57,17490,31780,32897,2.47,2.82,-0.35,53.95%,49.93%,2433.15,1067.23,35.869999,10250.6
2017/6/20,215,218,214.5,216.5,211.2,210.8,209.15,199.95,28784,27540,34237,2.85,2.83,0.02,65.13%,55.00%,2453.46,1087.92,36.209999,10324.46
2017/6/21,216,217,214.5,215.5,212.9,211.2,209.68,200.32,45384,28800,35302,3.05,2.87,0.18,69.81%,59.94%,2437.03,1074.89,36.130001,10349.72
2017/6/22,217,218,216.5,218,214.9,211.7,210.3,200.74,26095,30122,35747,3.34,2.96,0.37,79.87%,66.58%,2435.61,1087.42,36.709999,10399.06
2017/6/23,218,218.5,217,217,216,212.2,210.8,201.14,39686,31488,36196,3.5,3.07,0.43,82.58%,71.92%,2434.5,1084.96,36.709999,10377.7
2017/6/26,212,215,212,215,216.4,212.95,211.2,201.48,60141,40018,35899,3.34,3.12,0.22,79.06%,74.30%,2438.3,1088.48,36.73,10513.96
2017/6/27,214,214,211,211.5,215.4,213.3,211.63,201.82,44505,43162,35351,3,3.1,-0.1,65.75%,71.45%,2439.07,1077.92,36.130001,10512.06
2017/6/28,209.5,210,208,208.5,214,213.45,211.7,202.1,52274,44540,36670,2.43,2.97,-0.53,48.18%,63.69%,2419.38,1048.66,35.09,10390.55
2017/6/29,210.5,210.5,208.5,210,212.4,213.65,211.75,202.45,27049,44731,37427,2.05,2.78,-0.74,38.47%,55.28%,2440.69,1067.18,35.349998,10421.65
2017/6/30,206.5,208.5,206.5,208.5,210.7,213.35,211.73,202.71,31710,43136,37312,1.58,2.54,-0.96,31.20%,47.26%,2419.7,1040.42,34.810001,10395.07
2017/7/3,207.5,209,207,209,209.5,212.95,211.58,203,21067,35321,37670,1.23,2.28,-1.05,27.75%,40.75%,2423.41,1034.91,34.959999,10412.79
2017/7/4,208,208.5,207,207,208.6,212,211.4,203.27,21592,30738,36950,0.86,2,-1.14,19.89%,33.80%,2429.01,1020.51,34.880001,10347.78
2017/7/5,207,208.5,206.5,208.5,208.6,211.3,211.25,203.58,23463,24976,34758,0.61,1.72,-1.11,18.81%,28.80%,2429.01,1020.51,34.880001,10404.79
2017/7/6,208,208.5,207,207.5,208.1,210.25,210.98,203.85,15261,22619,33675,0.37,1.45,-1.08,16.46%,24.69%,2432.54,1041.78,34.82,10368.2
2017/7/7,207,207.5,205.5,206,207.6,209.15,210.68,204.1,21568,20590,31863,0.08,1.18,-1.1,12.94%,20.77%,2409.75,1037.05,34.5,10297.25
2017/7/10,206.5,207,206,206,207,208.25,210.6,204.34,13327,19042,27182,-0.16,0.91,-1.07,11.96%,17.83%,2425.18,1054.9,34.630001,10289.91
2017/7/11,208,212,207.5,212,208,208.3,210.8,204.73,34594,21643,26191,0.03,0.73,-0.7,41.31%,25.66%,2427.43,1067.1,35,10415.57
2017/7/12,211,212.5,210.5,210.5,208.4,208.5,210.98,205.11,26888,22328,23652,0.19,0.62,-0.44,51.35%,34.22%,2425.53,1075.42,35.380001,10420.68
2017/7/13,212,216,211.5,214.5,209.8,208.95,211.3,205.55,50137,29303,25961,0.56,0.61,-0.05,62.80%,43.75%,2443.25,1092.86,35.689999,10460.15
2017/7/14,213,214.5,212,213,211.2,209.4,211.38,205.99,22364,29462,25026,0.76,0.64,0.12,65.68%,51.06%,2447.83,1090.13,36.150002,10443.91
2017/7/17,215,215.5,211.5,213,212.6,209.8,211.38,206.43,21400,31077,25059,0.92,0.7,0.22,67.59%,56.57%,2459.27,1104.32,36.25,10457.54
2017/7/18,213,214,212,214,213,210.5,211.25,206.83,18756,27909,24776,1.05,0.77,0.29,72.05%,61.73%,2459.14,1099.55,35.91,10481.26
2017/7/19,212.5,215,212.5,214.5,213.8,211.1,211.2,207.23,20661,26664,24496,1.2,0.85,0.35,76.60%,66.69%,2460.61,1103.35,35.869999,10506.1
2017/7/20,215,215.5,214,215.5,214,211.9,211.08,207.63,20796,20795,25049,1.38,0.96,0.42,82.74%,72.04%,2473.83,1113.18,36.41,10499.36
2017/7/21,214,215,213.5,214,214.2,212.7,210.93,208.01,15422,19407,24435,1.42,1.05,0.37,80.65%,74.91%,2473.45,1116.62,36.099998,10436.7
2017/7/24,213.5,214.5,213,214.5,214.5,213.55,210.9,208.37,20003,19128,25102,1.44,1.13,0.31,78.01%,75.94%,2472.54,1107.54,35.849998,10461.28
2017/7/25,214,214.5,213.5,214,214.5,213.75,211.03,208.69,13853,18147,23028,1.43,1.19,0.24,70.52%,74.13%,2469.91,1103.01,36.220001,10463.15
2017/7/26,215,215,212.5,213,214.2,214,211.25,208.97,15901,17195,21929,1.35,1.22,0.13,59.52%,69.26%,2477.13,1102.59,36.099998,10419.11
2017/7/27,213.5,216,213.5,215.5,214.2,214.1,211.53,209.26,23045,17645,19220,1.42,1.26,0.16,69.31%,69.28%,2477.83,1115.35,36.220001,10508.37
2017/7/28,213,214,212.5,213,214,214.1,211.75,209.51,21121,18785,19096,1.29,1.27,0.03,54.54%,64.36%,2475.42,1097.27,36.18,10423.05
2017/7/31,211.5,214.5,211.5,214.5,214,214.25,212.03,209.79,20363,18857,18992,1.23,1.26,-0.03,58.58%,62.44%,2472.1,1092.99,35.860001,10427.33
2017/8/1,212.5,214,212,212,213.6,214.05,212.28,209.95,20315,20149,19148,1.07,1.22,-0.15,42.76%,55.88%,2470.3,1085.15,35.959999,10437.29
2017/8/2,214,216,214,216,214.2,214.2,212.65,210.16,30528,23074,20135,1.17,1.21,-0.04,61.84%,57.86%,2476.35,1091.13,35.84,10519.27
2017/8/3,213,214,212.5,213.5,213.8,214,212.95,210.29,27097,23885,20765,1.06,1.18,-0.12,56.04%,57.26%,2477.57,1083.96,36.07,10469.88
2017/8/4,213.5,214,212.5,213,213.8,213.9,213.3,210.38,22187,24098,21441,0.95,1.14,-0.19,48.47%,54.33%,2472.16,1078.8,35.790001,10506.56
2017/8/7,213.5,216.5,213.5,216,214.1,214.05,213.8,210.55,21595,24344,21601,1.04,1.12,-0.08,62.31%,56.99%,2476.83,1079.45,36.029999,10579.38
2017/8/8,217.5,219,216,217.5,215.2,214.4,214.08,210.74,25224,25326,22738,1.26,1.14,0.11,68.21%,60.73%,2480.91,1098.25,36.790001,10568.97
2017/8/9,215,215.5,213.5,214.5,214.9,214.55,214.28,210.91,28129,24846,23960,1.17,1.15,0.02,58.81%,60.09%,2474.92,1093.77,36.700001,10470.38
2017/8/10,215.5,215.5,212.5,214,215,214.4,214.25,211.08,27440,24915,24400,1.06,1.13,-0.08,50.32%,56.83%,2474.02,1090.49,36.459999,10329.74
2017/8/11,211,213.5,210.5,212.5,214.9,214.35,214.23,211.23,41592,28796,26447,0.81,1.07,-0.26,41.39%,51.68%,2438.21,1060.02,35.34,10329.57
2017/8/14,213.5,214,210,211,213.9,214,214.13,211.36,29415,30360,27352,0.55,0.96,-0.41,31.29%,44.89%,2441.32,1066.22,36.139999,10225.28
2017/8/15,213,214.5,213,214,213.2,214.2,214.13,211.51,14386,28192,26759,0.53,0.88,-0.35,35.68%,41.82%,2465.84,1093.74,36.049999,10311.16
2017/8/16,214.5,214.5,211,213,212.9,213.9,214.05,211.64,25207,27608,26227,0.43,0.79,-0.36,34.90%,39.51%,2464.61,1096.43,36.419998,10290.39
2017/8/17,213.5,214,213,214,212.9,213.95,213.98,211.78,8353,23791,24353,0.41,0.71,-0.3,38.08%,39.03%,2468.11,1098.07,36.34,10369.37
2017/8/18,212,213,211,212.5,212.9,213.9,213.9,211.88,14364,18345,23571,0.28,0.62,-0.35,34.65%,37.57%,2430.01,1069.7,35.790001,10321.33
2017/8/21,212.5,213,211.5,211.5,213,213.45,213.75,211.95,13847,15231,22796,0.14,0.53,-0.39,32.19%,35.78%,2425.55,1071.89,35.860001,10326.39
2017/8/22,213.5,214.5,213,214.5,213.1,213.15,213.78,212.14,17330,15820,22006,0.2,0.46,-0.26,48.73%,40.09%,2428.37,1064.52,35.98,10392.07
2017/8/23,215.5,216,214,215.5,213.6,213.25,213.9,212.28,11758,13130,20369,0.35,0.44,-0.09,63.04%,47.74%,2452.51,1081.64,36.52,10406.81
2017/8/24,216,217,215.5,217,214.2,213.55,213.98,212.42,15427,14545,19168,0.56,0.46,0.1,75.36%,56.95%,2444.04,1086.41,36.580002,10488.96
2017/8/25,217.5,217.5,216,217.5,215.2,214.05,214.2,212.56,10975,13867,16106,0.76,0.52,0.24,83.57%,65.82%,2438.97,1085.93,36.830002,10515.51
2017/8/28,215,216.5,215,216,216.1,214.55,214.28,212.63,16512,14400,14816,0.81,0.58,0.23,81.36%,71.00%,2443.05,1080.5,36.849998,10525.98
2017/8/29,216,216,215,216,216.4,214.75,214.48,212.72,16561,14247,15033,0.84,0.63,0.2,79.88%,73.96%,2444.24,1082.62,36.77,10496.57
2017/8/30,216,218,216,217.5,216.8,215.2,214.55,212.82,19674,15830,14480,0.96,0.7,0.26,84.21%,77.38%,2446.3,1084.86,36.880001,10569.4
2017/8/31,217.5,218,215.5,216.5,216.7,215.45,214.7,212.88,26945,18133,16339,1,0.76,0.24,81.78%,78.84%,2457.59,1103.69,36.93,10585.78
2017/9/1,215,217.5,215,216.5,216.5,215.85,214.88,212.95,17805,19499,16683,1,0.81,0.19,77.85%,78.51%,2471.65,1114.31,36.970001,10594.82
2017/9/4,216.5,218,215.5,217.5,216.8,216.45,214.95,213.12,15053,19208,16804,1.04,0.85,0.19,81.07%,79.36%,2476.55,1119.34,37.220001,10569.87
2017/9/5,218,218,216.5,218,217.2,216.8,214.98,213.28,34514,22798,18522,1.11,0.91,0.2,87.38%,82.04%,2476.55,1119.34,37.220001,10617.84
2017/9/6,216.5,218,216,217,217.1,216.95,215.1,213.45,28149,24493,20162,1.1,0.94,0.15,80.47%,81.52%,2457.85,1103.63,36.849998,10547.86
2017/9/7,218,218.5,216,217,217.2,216.95,215.25,213.6,19199,22944,20539,1.09,0.97,0.11,72.70%,78.58%,2465.54,1105.76,37.27,10538.51
2017/9/8,217,218,216.5,218,217.5,217,215.53,213.71,25512,24485,21992,1.11,1,0.11,77.04%,78.06%,2465.1,1107.34,37.540001,10609.95
2017/9/11,219,219.5,216.5,217,217.4,217.1,215.83,213.78,19388,25352,22280,1.1,1.02,0.08,66.17%,74.10%,2461.43,1093.49,37.5,10572.16
2017/9/12,219,219.5,217.5,219,217.6,217.4,216.08,213.82,24862,23422,23110,1.18,1.05,0.13,73.74%,73.98%,2488.11,1115.46,37.84,10610.35
2017/9/13,217.5,219,217.5,218,217.8,217.45,216.33,213.86,18337,21460,22976,1.18,1.08,0.1,71.39%,73.12%,2496.48,1120.2,37.860001,10532.88
2017/9/14,218.5,219,217.5,218.5,218.1,217.65,216.55,213.87,21509,21922,22433,1.18,1.1,0.09,72.59%,72.94%,2498.37,1122.04,37.529999,10553.57
2017/9/15,218.5,219,217,218.5,218.2,217.85,216.85,213.89,48901,26599,25542,1.17,1.11,0.05,72.20%,72.69%,2495.62,1127.42,37.380001,10580.41
2017/9/18,219,220,218,219.5,218.7,218.05,217.25,213.97,17813,26284,25818,1.22,1.13,0.09,77.30%,74.23%,2500.23,1146.68,37.650002,10631.57
2017/9/19,221.5,221.5,220,221.5,219.2,218.4,217.6,214.13,26256,26563,24993,1.39,1.19,0.21,84.87%,77.78%,2503.87,1160.9,38.07,10576.14
2017/9/20,221,222,220,221.5,219.9,218.85,217.9,214.35,23434,27583,24521,1.53,1.25,0.27,86.88%,80.81%,2506.65,1164.98,38.299999,10519.17
2017/9/21,221,223,220,221,220.4,219.25,218.1,214.53,18646,27010,24466,1.61,1.33,0.29,81.00%,80.87%,2508.24,1148.6,37.82,10578.44
2017/9/22,221.5,222,218.5,218.5,220.4,219.3,218.15,214.7,22456,21721,24160,1.51,1.36,0.15,62.33%,74.69%,2500.6,1143.87,38.240002,10449.68
2017/9/25,217.5,218.5,217,217,219.9,219.3,218.2,214.83,17458,21650,23967,1.26,1.34,-0.08,41.55%,63.65%,2502.22,1149.59,37.77,10335.89
2017/9/26,217.5,218,214,214,218.4,218.8,218.1,214.95,25004,21400,23981,0.85,1.24,-0.39,27.70%,51.67%,2496.66,1126.94,37.07,10257.02
2017/9/27,217.5,217.5,215,215,217.1,218.5,217.98,215.06,24795,21672,24627,0.58,1.11,-0.53,22.17%,41.83%,2496.84,1126.4,37.139999,10326.68
2017/9/28,215,216,213.5,214,215.7,218.05,217.85,215.17,31616,24266,25638,0.25,0.94,-0.68,16.54%,33.40%,2507.04,1153,37.25,10296.45
2017/9/29,216,217.5,215.5,216.5,215.3,217.85,217.85,215.34,23955,24566,23143,0.17,0.79,-0.62,21.55%,29.45%,2510.06,1161.69,37.049999,10329.94
2017/9/30,218,218.5,216.5,216.5,215.2,217.55,217.8,215.52,4254,21925,21787,0.14,0.66,-0.52,24.89%,27.93%,2519.36,1171.74,37.549999,10383.94
2017/10/2,219.5,220.5,218.5,220.5,216.5,217.45,217.93,215.66,28361,22596,21998,0.35,0.6,-0.24,41.16%,32.34%,2529.12,1178.75,38.130001,10465.16
2017/10/3,219,223,219,222.5,218,217.55,218.2,215.86,38331,25303,23488,0.66,0.61,0.05,59.02%,41.23%,2534.58,1182.43,38.439999,10469.35
2017/10/5,222,225.5,222,224.5,220.1,217.9,218.58,216.03,25398,24060,24163,1.08,0.7,0.38,69.90%,50.79%,2537.74,1185.24,38.27,10518.27
2017/10/6,225,225.5,223.5,224.5,221.7,218.5,218.9,216.22,16041,22477,23521,1.42,0.85,0.58,77.16%,59.58%,2552.07,1186.07,38.459999,10532.81
2017/10/11,226.5,233.5,226.5,233,225,220.1,219.7,216.55,67650,35156,28541,2.24,1.12,1.11,83.94%,67.70%,2549.33,1191.45,38.459999,10641.19
2017/10/12,235,237.5,234.5,237.5,228.4,222.45,220.63,216.94,44176,38319,30458,3.27,1.55,1.72,89.29%,74.90%,2555.24,1215.19,40.349998,10711.44
2017/10/13,237.5,237.5,234.5,237.5,231.4,224.7,221.6,217.33,23145,35282,30293,4.04,2.05,1.99,92.86%,80.88%,2550.93,1211.1,40.439999,10724.09
2017/10/16,237.5,238,236,238,234.1,227.1,222.58,217.7,20673,34337,29198,4.66,2.57,2.08,95.24%,85.67%,2553.17,1219.21,40.82,10774.21
2017/10/17,238,238,235,235.5,236.3,229,223.43,218.06,17652,34659,28568,4.97,3.05,1.92,92.55%,87.96%,2557.64,1224.99,40.889999,10723.15
2017/10/18,239.5,239.5,237,237.5,237.2,231.1,224.33,218.44,28971,26923,31040,5.3,3.5,1.8,91.78%,89.24%,2559.36,1224.12,41.25,10720.28
2017/10/19,239.5,241.5,239,239,237.5,232.95,225.2,218.86,23482,22785,30552,5.65,3.93,1.72,90.25%,89.57%,2561.26,1228.16,41.5,10760.29
2017/10/20,238,239.5,237.5,237.5,237.5,234.45,226,219.27,27056,23567,29424,5.72,4.29,1.43,86.09%,88.41%,2562.1,1225.05,41.07,10728.88
2017/10/23,239,240,238.5,239,237.7,235.9,226.9,219.66,15960,22624,28481,5.8,4.59,1.21,85.17%,87.33%,2575.21,1231.34,41.119999,10735.21
2017/10/24,240,240,238,238,238.2,237.25,227.88,220.08,16101,22314,28487,5.75,4.82,0.93,73.45%,82.70%,2564.98,1237.14,41.209999,10743.78
2017/10/25,238.5,239,237.5,238,238.3,237.75,228.93,220.47,17205,19961,23442,5.62,4.98,0.64,65.63%,77.01%,2569.13,1245.38,41.32,10750.57
2017/10/26,237,238,236,236,237.7,237.6,230.03,220.87,12960,17856,20321,5.32,5.05,0.27,48.88%,67.64%,2557.15,1229.27,41.16,10734.76
2017/10/27,237.5,240,237.5,239,238,237.75,231.23,221.25,18041,16053,19810,5.21,5.08,0.13,53.10%,62.79%,2560.4,1237.03,41.200001,10709.11
2017/10/30,242,245,241.5,243,238.8,238.25,232.68,221.74,30242,18910,20767,5.41,5.15,0.26,61.33%,62.30%,2581.07,1263.55,42.150002,10756.87
2017/10/31,243.5,245,241.5,243,239.8,239,234,222.24,22582,20206,21260,5.5,5.22,0.28,66.81%,63.81%,2572.83,1265.91,42.130001,10793.8
2017/11/1,243.5,245,241.5,242.5,240.7,239.5,235.3,222.68,20465,20858,20409,5.49,5.27,0.22,68.61%,65.41%,2575.26,1275.61,42.330002,10806.36
2017/11/2,242,242.5,240.5,241,241.7,239.7,236.33,223.08,16309,21528,19692,5.29,5.28,0.01,64.26%,65.03%,2579.36,1271.51,42.099998,10788.51
2017/11/3,240.5,241,238.5,239,241.7,239.85,237.15,223.48,18328,21585,18819,4.92,5.21,-0.28,53.95%,61.33%,2579.85,1277.34,42.150002,10800.77
2017/11/6,243.5,244,239,239.5,241,239.9,237.9,223.91,21030,19743,19326,4.67,5.1,-0.43,48.93%,57.20%,2587.84,1299.97,42.189999,10786.19
2017/11/7,242,244,241.5,244,241.2,240.5,238.88,224.43,21689,19564,19885,4.65,5.01,-0.36,62.25%,58.88%,2591.13,1317.34,42.43,10840.34
2017/11/8,243,243.5,242,242.5,241.2,240.95,239.35,224.96,14579,18387,19623,4.52,4.91,-0.39,63.72%,60.50%,2590.64,1316.55,42.509998,10818.99
2017/11/9,240.5,243,240,241,241.2,241.45,239.53,225.41,21367,19399,20463,4.25,4.78,-0.53,55.30%,58.77%,2594.38,1321.13,42.43,10743.27
2017/11/10,240,242,239.5,240.5,241.5,241.6,239.68,225.87,15061,18745,20165,3.95,4.61,-0.66,47.12%,54.88%,2584.62,1294.66,41.639999,10732.67
2017/11/13,240,241.5,239.5,239.5,241.5,241.25,239.75,226.29,12088,16957,18350,3.62,4.41,-0.8,36.54%,48.77%,2582.3,1303.06,41.720001,10683.92
2017/11/14,241,241,239,240,240.7,240.95,239.98,226.75,17229,16065,17815,3.31,4.19,-0.88,33.45%,43.67%,2584.84,1306.58,42.009998,10687.18
2017/11/15,239,239.5,236,237.5,239.7,240.45,239.98,227.18,29720,19093,18740,2.85,3.92,-1.08,28.55%,38.63%,2578.87,1305,41.860001,10630.65
2017/11/16,238,240,237.5,238,239.1,240.15,239.93,227.58,17274,18274,18837,2.51,3.64,-1.13,27.37%,34.87%,2564.62,1293.2,41.540001,10625.04
2017/11/17,240.5,242.5,240.5,241.5,239.3,240.4,240.13,228.01,18742,19011,18878,2.47,3.41,-0.94,41.16%,36.97%,2585.64,1313.11,42.099998,10701.64
2017/11/20,241,241.5,238,238.5,239.1,240.3,240.1,228.37,19811,20555,18756,2.22,3.17,-0.95,38.55%,37.50%,2578.85,1306.93,42.07,10664.55
2017/11/21,240,243,239.5,243,239.7,240.2,240.35,228.79,22878,21685,18875,2.24,2.98,-0.75,59.04%,44.68%,2582.14,1322.81,42.209999,10779.24
